LocCode,Mean_Biomass,Median_Biomass,Max_Biomass,Min_Biomass,Std_Biomass,Sum_Biomass,River,Class,Biomass_Area
GO_35,0.3472538809881267,0.088506786354842,6.276198778226403,0.009264796132538602,0.5098100313927985,1658.4845355992932,GO,Catch,125.12479747712942
GO_36,1.4104632608835967,1.1895404360688713,15.717793449785773,0.008357150299413012,1.4626795687731144,11067.905208153585,GO,Catch,416.1736082799654
GO_37,0.8012042311195019,0.2798010534343032,26.595987691741293,0.007293355727464935,1.27801699808365,21248.73741352031,GO,Catch,227.84439725595655
GO_38,1.1024660045655026,0.7266272571664891,30.272900837621695,0.004835769369962725,1.3875306015211741,45470.10789229959,GO,Catch,299.61253320877086
GO_39,0.9304730695593972,0.4386076918467859,30.272900837621695,0.004835769369962725,1.3237450821154644,73075.63299091683,GO,Catch,255.41653562695586
GO_4,0.3454962386725842,0.0865161541047064,7.853219060288072,0.006944130259140725,0.48422830762837216,10641.629647354266,GO,Catch,79.55373226483871
GO_40,0.6905100302215375,0.2885634257683113,31.08103098776897,0.005588391087545613,0.9658174528746439,110683.92427430091,GO,Catch,190.6309566318823
GO_41,0.7160985521802049,0.35579657865850883,19.649514388210427,0.004893503000355771,0.9287054870424228,67374.13228187458,GO,Catch,201.8423522025158
GO_42,0.8061326215819818,0.4521107745333752,30.272900837621695,0.003744379180318578,1.0693957250867114,199949.10479408686,GO,Catch,209.04337768059634
GO_43,1.1984704074771768,0.9930576666223088,17.958191899896107,0.007846326831911679,1.3669248214466825,2858.3519218330666,GO,Catch,351.7083787555622
GO_44,0.7572150876281692,0.375508291692701,31.08103098776897,0.003744379180318578,1.0235063766914374,391856.53620231466,GO,Catch,203.64590872837414
GO_45,0.8024277462518744,0.2608905158795292,13.323931354567195,0.01093421334923751,1.6858438332674852,214.24820824925047,GO,Catch,229.0673631576594
GO_46,1.252568573563154,0.8372535061666048,27.144864610100765,0.008817990208485582,1.4391471327873786,24182.08888121025,GO,Catch,416.3271592928525
GO_47,1.1587751934641533,0.722947109017896,27.80572501144701,0.007275828714021134,1.4638394530536214,33406.33005237807,GO,Catch,350.1153638985393
GO_48,0.8455583206497101,0.4370700530356677,41.63969235966344,0.003744379180318578,1.173085162091629,535443.0420848638,GO,Catch,232.93840477855238
GO_5,0.5530204492714401,0.19823191144253838,16.03490027340657,0.003815692796893389,0.8659122718983919,9085.57296108049,GO,Catch,115.63456718484062
GO_6,0.19973743520229853,0.05783782007077589,4.454507745780682,0.007693095375249661,0.31382163138578134,1106.745128455936,GO,Catch,37.82328392931668
GO_7,0.4189436526695199,0.0929837814501167,21.114141051133714,0.003744379180318578,0.7797215289749199,7651.586872356112,GO,Catch,87.05701011653971
GO_8,0.8331191808643925,0.8086973351610147,4.672601254639724,0.005225662516197148,0.5404646627532722,2664.3151404043274,GO,Catch,263.32923342663696
GO_9,0.43063474210460584,0.11090676242864252,21.114141051133714,0.003744379180318578,0.693020294969502,30739.13852616887,GO,Catch,95.06175341641277
GO_1,0.106834523207117,0.050305076722159434,5.768573387851786,0.00842979299809904,0.21314851117143918,525.4121851326014,GO,Stream,26.944177313248368
GO_10,0.7714039812515571,0.7311446039888259,8.311694460520934,0.006198898097862467,0.7803653821705229,3408.0627891693794,GO,Stream,230.63254038269926
GO_11,0.8570157616067037,0.5855716980769428,9.065436263504685,0.008063660486820112,0.8610504667145508,3841.144643521246,GO,Stream,262.84214486773004
GO_12,0.4233917134257026,0.10464019600778726,5.598469118319587,0.004893503000355771,0.5939270040995087,4962.997664776085,GO,Stream,125.70158028484377
GO_13,0.862875111800462,0.6593951658975785,7.800045487528619,0.006946237590132022,0.8415844646085242,4650.03397749269,GO,Stream,264.33297052622436
GO_14,1.0282876716883582,0.7980281096177487,11.964746864123024,0.007572256025890569,0.9748342471207465,8564.608017492335,GO,Stream,303.6603964764849
GO_15,0.5379428345156037,0.20412253479027948,21.114141051133714,0.0032917648420816665,0.7439376812554457,27390.973247865506,GO,Stream,145.1753227663299
GO_16,0.7953316407607066,0.3112197970301727,8.967288184705327,0.006549170933904644,0.9949767736647048,3003.1722755124283,GO,Stream,238.20020120500843
GO_17,0.5500541530263015,0.17954942601964405,13.026695111259498,0.009158259342119678,1.0553007043137625,1090.7573854511559,GO,Stream,144.73170886269762
GO_18,0.7157494483876853,0.3451855295326426,11.991088694003793,0.004893503000355771,0.8617295953493802,20824.730200839702,GO,Stream,214.2277877474228
GO_19,1.1989609286552814,1.1263028270283748,7.760346596117983,0.008462722702570516,0.860336111905366,6895.224300696523,GO,Stream,369.653657243506
GO_2,0.7192278456228679,0.754635297474557,2.354246055493683,0.008634014496699384,0.48053950226954817,635.0781876849924,GO,Stream,205.1446537919875
GO_20,0.6575387821852845,0.31322072511689286,14.101540041888574,0.0076059777020777005,0.8046265003467635,10710.6492230161,GO,Stream,188.73137504423562
GO_21,1.070809637669614,0.8968181701742887,5.883488477264179,0.009103557361985577,0.951645646855735,1311.741806145277,GO,Stream,305.1734771844154
GO_22,0.8433580687154005,0.44255802708887076,14.115432866485818,0.00768518930807535,0.9789983793348793,6000.492658910074,GO,Stream,240.082961336677
GO_23,1.1874423566387347,1.0582861350355923,9.686869753690717,0.008126108918502918,0.9332108969642278,6524.9957497298465,GO,Stream,325.47889125032475
GO_24,0.8238647140274464,0.4816199227528889,4.831267957850209,0.01055175870232615,0.9709436037476042,202.67071965075183,GO,Stream,284.53265830395867
GO_25,0.517185954341315,0.16067732464133722,9.536727543339307,0.008527142343476313,0.7210694228611815,3612.0267051197434,GO,Stream,197.54918280369606
GO_26,1.1910736726269728,0.9037553861032342,15.256352954609207,0.008352179901869964,1.283598777490242,5421.76735779798,GO,Stream,366.22151032301565
GO_27,0.6913036544347146,0.3055856714211988,11.991088694003793,0.004893503000355771,0.8678374683701886,23641.20237435837,GO,Stream,210.29669725787144
GO_28,0.73396060109749806,0.425449526782851,21.114141051133714,0.0032917648420816665,0.9107716560189872,61810.492021425795,GO,Stream,202.97822352152403
GO_29,0.28815193158447494,0.05263445454070399,7.438251371891265,0.009174338545799061,0.5740596072292186,196.8077692721964,GO,Stream,118.19249203468053
GO_3,0.5426688670871077,0.2999095032754828,14.101540041888574,0.008304732530276004,0.7229749118402338,1326.8253800279783,GO,Stream,161.6942340507039
GO_30,0.7074201726310999,0.24806679061642234,14.115432866485818,0.007039196212864957,0.9156002339495127,10356.631327319303,GO,Stream,207.9425463278363
GO_31,0.44618745817653255,0.10122789728048807,5.926804700418302,0.008282833494903373,0.7270641509020681,1135.5470810592753,GO,Stream,140.6787625155539
GO_32,0.9210497192591256,0.5772289708712491,17.984914275073166,0.006211125020445147,1.0111282567819306,20809.276307221426,GO,Stream,254.42678340328592
GO_33,0.9275866726101903,0.6597103141255213,7.760346596117983,0.008282833494903373,0.9564126597452242,12028.94397040895,GO,Stream,280.25830288568153
GO_34,0.7033830669907623,0.2560010294338674,21.09649618529148,0.006211125020445147,0.9923482060902259,45859.169201663724,GO,Stream,206.7754340317518
GO_35,0.2638677496994521,0.07398081570461117,6.276198778226403,0.009264796132538602,0.4180796900992732,866.2778222633012,GO,Stream,95.01740921114927
GO_36,1.312124323797907,0.866938115592319,15.717793449785773,0.009837121822530307,1.6252678576865136,5585.71324640769,GO,Stream,396.4003271387666
GO_37,0.5939548691554392,0.1800334430517488,11.116304367569452,0.008527142343476313,0.9100337072047683,7565.797123301984,GO,Stream,179.101735192006
GO_38,1.0592943965668098,0.6926397722457708,27.433726785964538,0.007519272242907859,1.265381601316064,24454.870439141374,GO,Stream,303.5255429027726
GO_39,0.8424853434501971,0.34994785676859075,27.433726785964538,0.007519272242907859,1.1529060967912679,35087.82958401381,GO,Stream,242.13700951253333
GO_4,0.430832326466459,0.14876908546769732,7.853219060288072,0.007110855544549265,0.5337026173482924,7043.246873073672,GO,Stream,118.75900666340763
GO_40,0.6492919696988061,0.23511480181498012,21.09649618529148,0.006211125020445147,0.9214063080642562,73176.50356899486,GO,Stream,192.29754124729797
GO_41,0.7660444870967749,0.35206134911589826,19.649514388210427,0.004893503000355771,0.9984785361814615,44116.50201190326,GO,Stream,231.5989150099362
GO_42,0.7989570687144216,0.43254022353427474,27.433726785964538,0.0032917648420816665,1.0191970530128696,115619.4742848701,GO,Stream,225.39632247944766
GO_43,0.7069450071905027,0.04115807815159959,10.187842441602326,0.00938081323591185,1.2526338276312485,875.9048639090329,GO,Stream,237.29583623484882
GO_44,0.7457005964454213,0.33036187271446055,27.433726785964538,0.0032917648420816665,0.99499311932001,241084.25713020825,GO,Stream,216.67845842007804
GO_45,0.41915897305575034,0.23161588354395163,4.854197188372299,0.013564149626344417,0.6767555462044188,42.33505627863078,GO,Stream,120.45929386161228
GO_46,0.9111452626027526,0.42471691022705615,17.822959651053132,0.008044358906522133,1.2492936605285732,8633.101363161082,GO,Stream,320.20559423538884
GO_47,1.0085037595325743,0.4484135549231367,27.80572501144701,0.009208262192313311,1.5056536540781067,17596.373596324356,GO,Stream,315.60503772222523
GO_48,0.794953331773747,0.3566573254853772,33.147169421965145,0.0032917648420816665,1.1031463781679465,307162.01786405814,GO,Stream,234.75010395383111
GO_5,0.6176353185766504,0.3302162369510626,14.640347550899207,0.003867019452132277,0.8540619063048198,6593.257025805744,GO,Stream,151.70394675103995
GO_6,0.16119130881594274,0.061469916445133076,3.935930221204794,0.008391387225537532,0.2737756540586969,385.2472280701031,GO,Stream,38.66208020432168
GO_7,0.4912615655149115,0.12087258055910455,21.114141051133714,0.0032917648420816665,0.8903514871278593,4570.697605550737,GO,Stream,119.59245725142728
GO_8,0.8473690080494153,0.7934926533543567,4.672601254639724,0.005225662516197148,0.5963917027981469,1581.190569020209,GO,Stream,280.4656930534228
GO_9,0.5077774304559932,0.17698004246754326,21.114141051133714,0.0032917648420816665,0.7408779988563063,20992.026752481215,GO,Stream,133.50636820233453
V_1,0.1407186963192968,0.054181015793532905,2.1879117069740435,0.010116292123349229,0.24158330145319765,33.49104972399263,VY,100,30.762662491668227
V_10,0.3595989264099125,0.13283783895256607,3.3905777630032476,0.009209397541399513,0.4795240716092433,97.45130905708629,VY,100,93.42027788881947
